Store No.,Name,Latitude,Longitude,Address,Street,City,State,Zip_Code,County,Provider,Category,Population,Fast Food Density, Adults with Obesity
034911,Taco Bell Hermitage,36.17283814,-86.60242064,"5765 Old Hickory Boulevard, Hermitage, TN, 37076",5765 Old Hickory Boulevard,Hermitage,TN,37076,Davidson,Taco Bell,Food Chains,703953.0,0.000869376222560313,29.2
028362,Taco Bell Murfreesboro,35.90971176,-86.38323869,"3378 Memorial Blvd, Murfreesboro, TN, 37130",3378 Memorial Blvd,Murfreesboro,TN,37130,Rutherford,Taco Bell,Food Chains,352182.0,0.0008319562044624654,33.3
032888,Taco Bell Greeneville,36.15390911,-82.84831211,"109 Asheville Hwy, Greeneville, TN, 37743",109 Asheville Hwy,Greeneville,TN,37743,Greene,Taco Bell,Food Chains,70621.0,0.0007363248891972642,37.6
029050,Taco Bell Chattanooga,35.1151675,-85.25543691,"4115 Hixson Pike, Chattanooga, TN, 37415",4115 Hixson Pike,Chattanooga,TN,37415,Hamilton,Taco Bell,Food Chains,369135.0,0.00093732645238192,31.2
029037,Taco Bell Chattanooga,35.02986563,-85.1853054,"6210 Lee Highway, Chattanooga, TN, 37421",6210 Lee Highway,Chattanooga,TN,37421,Hamilton,Taco Bell,Food Chains,369135.0,0.00093732645238192,31.2
029024,Taco Bell Chattanooga,35.04121687,-85.15342976,"7304 Shallowford Rd, Chattanooga, TN, 37421",7304 Shallowford Rd,Chattanooga,TN,37421,Hamilton,Taco Bell,Food Chains,369135.0,0.00093732645238192,31.2
038820,Taco Bell Arlington,35.26889384,-89.66622717,"5228 Airline Road, Arlington, TN, 38002",5228 Airline Road,Arlington,TN,38002,Shelby,Taco Bell,Food Chains,924454.0,0.0007680209074761967,34.9
029017,Taco Bell Knoxville,35.8838711,-84.15580148,"11217 Kingston Pike, Knoxville, TN, 37922",11217 Kingston Pike,Knoxville,TN,37922,Knox,Taco Bell,Food Chains,486677.0,0.0008321741113716079,29.1
034367,Taco Bell Springfield,36.48810694,-86.88127302,"3497 Tom Austin Hwy, Springfield, TN, 37172",3497 Tom Austin Hwy,Springfield,TN,37172,Robertson,Taco Bell,Food Chains,74098.0,0.0008097384544792032,38.1
031815,Taco Bell White House,36.46804018,-86.67751107,"330 Hester Dr, White House, TN, 37188",330 Hester Dr,White House,TN,37188,Robertson,Taco Bell,Food Chains,74098.0,0.0008097384544792032,38.1
004386,Taco Bell Brentwood,36.03473712,-86.79206721,"5002 Maryland Way, Brentwood, TN, 37027",5002 Maryland Way,Brentwood,TN,37027,Williamson,Taco Bell,Food Chains,255735.0,0.0009345611668328544,22.5
024725,Taco Bell Cookeville,36.18261272,-85.46068485,"310 Big Mac Drive, Cookeville, TN, 38506",310 Big Mac Drive,Cookeville,TN,38506,Putnam,Taco Bell,Food Chains,81188.0,0.0011947578459870916,28.3
029028,Taco Bell Cleveland,35.20168198,-84.84425153,"4530 N Lee Hwy, Cleveland, TN, 37312",4530 N Lee Hwy,Cleveland,TN,37312,Bradley,Taco Bell,Food Chains,110162.0,0.0009168315753163523,37.2
029292,Taco Bell Knoxville,36.00815965,-83.97670459,"411 Merchant Dr, Knoxville, TN, 37912",411 Merchant Dr,Knoxville,TN,37912,Knox,Taco Bell,Food Chains,486677.0,0.0008321741113716079,29.1
020818,Taco Bell Murfreesboro,35.84407025,-86.44006364,"155 Cason Lane, Murfreesboro, TN, 37128",155 Cason Lane,Murfreesboro,TN,37128,Rutherford,Taco Bell,Food Chains,352182.0,0.0008319562044624654,33.3
034423,Taco Bell Nashville,36.08463533,-86.72751985,"4000 Nolensville Road, Nashville, TN, 37211",4000 Nolensville Road,Nashville,TN,37211,Davidson,Taco Bell,Food Chains,703953.0,0.000869376222560313,29.2
034026,Taco Bell Chattanooga,35.0190259,-85.3705687,"3210 Cummings Highway, Chattanooga, TN, 37419",3210 Cummings Highway,Chattanooga,TN,37419,Hamilton,Taco Bell,Food Chains,369135.0,0.00093732645238192,31.2
030435,Taco Bell Piney Flats,36.42591637,-82.31757646,"6701 Bristol Highway, Piney Flats, TN, 37686",6701 Bristol Highway,Piney Flats,TN,37686,Sullivan,Taco Bell,Food Chains,159265.0,0.0009606630458669514,33.3
034365,Taco Bell Hendersonville,36.30204763,-86.63042571,"447 W Main St, Hendersonville, TN, 37075",447 W Main St,Hendersonville,TN,37075,Sumner,Taco Bell,Food Chains,200557.0,0.0007080281416255728,27.2
022988,Taco Bell Murfreesboro,35.83316,-86.351552,"2967 South Rutherford Rd, Murfreesboro, TN, 37130",2967 South Rutherford Rd,Murfreesboro,TN,37130,Rutherford,Taco Bell,Food Chains,352182.0,0.0008319562044624654,33.3
029621,Taco Bell Portland,36.57668015,-86.52607698,"418 Highway 52 W, Portland, TN, 37148",418 Highway 52 W,Portland,TN,37148,Sumner,Taco Bell,Food Chains,200557.0,0.0007080281416255728,27.2
034430,Taco Bell Madison,36.24833559,-86.71963021,"1117 Gallatin Pike S, Madison, TN, 37115",1117 Gallatin Pike S,Madison,TN,37115,Davidson,Taco Bell,Food Chains,703953.0,0.000869376222560313,29.2
034362,Taco Bell Cookeville,36.14393071,-85.50149943,"787 South Jefferson Avenue, Cookeville, TN, 38501",787 South Jefferson Avenue,Cookeville,TN,38501,Putnam,Taco Bell,Food Chains,81188.0,0.0011947578459870916,28.3
023232,Taco Bell Mount Juliet,36.1701073,-86.50850586,"401 South Mount Juliet Rd 145, Mount Juliet, TN, 37122",401 South Mount Juliet Rd 145,Mount Juliet,TN,37122,Wilson,Taco Bell,Food Chains,151917.0,0.0008754780570969674,33.7
029009,Taco Bell Cleveland,35.18178021,-84.87405455,"2491 Keith St Nw, Cleveland, TN, 37311",2491 Keith St Nw,Cleveland,TN,37311,Bradley,Taco Bell,Food Chains,110162.0,0.0009168315753163523,37.2
032308,Taco Bell Memphis,35.21385506,-90.03220819,"3233 Thomas St, Memphis, TN, 38127",3233 Thomas St,Memphis,TN,38127,Shelby,Taco Bell,Food Chains,924454.0,0.0007680209074761967,34.9
Chattanooga60112,Rocky Mountain Chocolate Factory Chattanooga,35.0550593,-85.3123929,"100 Chestnut Streeet Suite A, Chattanooga, TN, 37402",100 Chestnut Streeet Suite A,Chattanooga,TN,37402,Hamilton,Rocky Mountain Chocolate Factory,Food Chains,369135.0,0.00093732645238192,31.2
Nashville50453,Rocky Mountain Chocolate Factory Nashville,36.2041,-86.695,"348 Opry Mills Drive, Nashville, TN, 37214",348 Opry Mills Drive,Nashville,TN,37214,Davidson,Rocky Mountain Chocolate Factory,Food Chains,703953.0,0.000869376222560313,29.2
48347,Food City,35.1302,-84.8652,"2310 Mcgrady Dr Se, Cleveland, TN, 37323",2310 Mcgrady Dr Se,Cleveland,TN,37323,Bradley,Mary's Gone Crackers,Food Chains,110162.0,0.0009168315753163523,37.2
48384,Food City,35.9622,-83.5942,"2946 Winfield Dunn Pkwy, Kodak, TN, 37764",2946 Winfield Dunn Pkwy,Kodak,TN,37764,Sevier,Mary's Gone Crackers,Food Chains,99517.0,0.0014871830943456897,44.0
168868,Publix Super Market,35.0146,-85.3252,"3535 Broad St, Chattanooga, TN, 37409",3535 Broad St,Chattanooga,TN,37409,Hamilton,Mary's Gone Crackers,Food Chains,369135.0,0.00093732645238192,31.2
46597,Kroger Store,35.1104,-89.8936,"799 Truse Pkwy, Memphis, TN, 38117",799 Truse Pkwy,Memphis,TN,38117,Shelby,Mary's Gone Crackers,Food Chains,924454.0,0.0007680209074761967,34.9
48346,Food City,35.2549,-85.1825,"10161 Dayton Pike, Soddy Daisy, TN, 37379",10161 Dayton Pike,Soddy Daisy,TN,37379,Hamilton,Mary's Gone Crackers,Food Chains,369135.0,0.00093732645238192,31.2
48391,Food City,36.5794,-82.1669,"1317 Virginia Ave, Bristol, TN, 37620",1317 Virginia Ave,Bristol,TN,37620,Sullivan,Mary's Gone Crackers,Food Chains,159265.0,0.0009606630458669514,33.3
48323,Food City,36.5514,-82.5644,"300 Clinchfield St, Kingsport, TN, 37660",300 Clinchfield St,Kingsport,TN,37660,Sullivan,Mary's Gone Crackers,Food Chains,159265.0,0.0009606630458669514,33.3
47434,Kroger Store,35.0486,-89.7983,"7942 Winchester Rd, Memphis, TN, 38125",7942 Winchester Rd,Memphis,TN,38125,Shelby,Mary's Gone Crackers,Food Chains,924454.0,0.0007680209074761967,34.9
100010318,Publix,36.62532,-87.36976,"1490 Tiny Town Rd, Clarksville, TN, 37042",1490 Tiny Town Rd,Clarksville,TN,37042,Montgomery,Mary's Gone Crackers,Food Chains,227900.0,0.0007591048705572619,36.2
540033,Three Rivers Market,35.98082,-83.92371,"1100 N Central St, Knoxville, TN, 37917",1100 N Central St,Knoxville,TN,37917,Knox,Mary's Gone Crackers,Food Chains,486677.0,0.0008321741113716079,29.1
32277,Food Lion Store,36.0689,-86.6813,"936 Richards Rd, Antioch, TN, 37013",936 Richards Rd,Antioch,TN,37013,Davidson,Mary's Gone Crackers,Food Chains,703953.0,0.000869376222560313,29.2
169098,Publix Super Market,36.3691,-86.4638,"211 Maharris Dr, Gallatin, TN, 37066",211 Maharris Dr,Gallatin,TN,37066,Sumner,Mary's Gone Crackers,Food Chains,200557.0,0.0007080281416255728,27.2
100020445,Publix,35.01469,-85.32566,"3535 Broad St, Chattanooga, TN, 37409",3535 Broad St,Chattanooga,TN,37409,Hamilton,Mary's Gone Crackers,Food Chains,369135.0,0.00093732645238192,31.2
48362,Food City,36.0917,-84.139,"507 S Charles G Seivers Blvd, Clinton, TN, 37716",507 S Charles G Seivers Blvd,Clinton,TN,37716,Anderson,Mary's Gone Crackers,Food Chains,77576.0,0.0009023409301845932,33.5
53558,Publix Super Market,36.6254,-87.3704,"1490 Tiny Town Rd, Clarksville, TN, 37042",1490 Tiny Town Rd,Clarksville,TN,37042,Montgomery,Mary's Gone Crackers,Food Chains,227900.0,0.0007591048705572619,36.2
48360,Food City,35.9474,-84.113,"9565 Middlebrook Pike, Knoxville, TN, 37931",9565 Middlebrook Pike,Knoxville,TN,37931,Knox,Mary's Gone Crackers,Food Chains,486677.0,0.0008321741113716079,29.1
77541,Walmart Supercenter,36.03,-83.8668,"3051 Kinzel Way, Knoxville, TN, 37924",3051 Kinzel Way,Knoxville,TN,37924,Knox,Mary's Gone Crackers,Food Chains,486677.0,0.0008321741113716079,29.1
48416,Food City,35.9804,-84.0167,"5801 Western Ave, Knoxville, TN, 37921",5801 Western Ave,Knoxville,TN,37921,Knox,Mary's Gone Crackers,Food Chains,486677.0,0.0008321741113716079,29.1
163097,Target,35.1022,-89.8626,"5959 Poplar Ave, Memphis, TN, 38119",5959 Poplar Ave,Memphis,TN,38119,Shelby,Mary's Gone Crackers,Food Chains,924454.0,0.0007680209074761967,34.9
32829,Food Lion Store,35.8011,-83.9437,"2917 Old Knoxville Hwy, Maryville, TN, 37804",2917 Old Knoxville Hwy,Maryville,TN,37804,Blount,Mary's Gone Crackers,Food Chains,137605.0,0.0006976490679844482,35.9
100009974,Publix,35.77511,-86.9183,"4935 Main St, Spring Hill, TN, 37174",4935 Main St,Spring Hill,TN,37174,Williamson,Mary's Gone Crackers,Food Chains,255735.0,0.0009345611668328544,22.5
48445,Food City,36.3029,-82.4608,"500 Forest Dr, Jonesborough, TN, 37659",500 Forest Dr,Jonesborough,TN,37659,Washington,Mary's Gone Crackers,Food Chains,134236.0,0.0009386453708394171,33.9
100010286,Publix,36.51566,-87.31321,"1771 Madison St, Clarksville, TN, 37043",1771 Madison St,Clarksville,TN,37043,Montgomery,Mary's Gone Crackers,Food Chains,227900.0,0.0007591048705572619,36.2
100021128,Publix,36.57286,-87.31544,"2300 Trenton Rd, Clarksville, TN, 37040",2300 Trenton Rd,Clarksville,TN,37040,Montgomery,Mary's Gone Crackers,Food Chains,227900.0,0.0007591048705572619,36.2
151611,Food City,35.7951,-83.5566,"3064 Teaster Ln, Pigeon Forge, TN, 37863",3064 Teaster Ln,Pigeon Forge,TN,37863,Sevier,Mary's Gone Crackers,Food Chains,99517.0,0.0014871830943456897,44.0
184555,Food City,35.885,-84.1523,"11130 Kingston Pike, Farragut, TN, 37934",11130 Kingston Pike,Farragut,TN,37934,Knox,Mary's Gone Crackers,Food Chains,486677.0,0.0008321741113716079,29.1
48336,Food City,35.1066,-85.2721,"3600 Hixson Pike, Chattanooga, TN, 37415",3600 Hixson Pike,Chattanooga,TN,37415,Hamilton,Mary's Gone Crackers,Food Chains,369135.0,0.00093732645238192,31.2
100020518,Publix,36.36471,-86.44249,"211 Maharris Dr, Gallatin, TN, 37066",211 Maharris Dr,Gallatin,TN,37066,Sumner,Mary's Gone Crackers,Food Chains,200557.0,0.0007080281416255728,27.2
79386,Walmart Supercenter,35.0088,-85.2068,"490 Greenway View Dr, Chattanooga, TN, 37411",490 Greenway View Dr,Chattanooga,TN,37411,Hamilton,Mary's Gone Crackers,Food Chains,369135.0,0.00093732645238192,31.2
13,"Kodak, Tn - Russell Stover Shop #433",35.97611,-83.604658,"3376 Winfield Dunn Pkwy, Kodak, TN, 37764",3376 Winfield Dunn Pkwy,Kodak,TN,37764,Sevier,Russell Stover Candies,Food Chains,99517.0,0.0014871830943456897,44.0
1587,Chipotle - Ridgeway Trace,35.102095,-89.865544,"5865 Poplar Ave Ste 104, Memphis, TN, 38119",5865 Poplar Ave Ste 104,Memphis,TN,38119,Shelby,Chipotle,Food Chains,924454.0,0.0007680209074761967,34.9
3719,Chipotle - Northshore,35.063086,-85.309764,"20 Cherokee Blvd Unit 112, Chattanooga, TN, 37405",20 Cherokee Blvd Unit 112,Chattanooga,TN,37405,Hamilton,Chipotle,Food Chains,369135.0,0.00093732645238192,31.2
3058,Chipotle - Memphis Midtown,35.134751,-89.993488,"2046 Union Ave Ste 101, Memphis, TN, 38104",2046 Union Ave Ste 101,Memphis,TN,38104,Shelby,Chipotle,Food Chains,924454.0,0.0007680209074761967,34.9
2167,Chipotle - Wolfchase Galleria Food Court,35.201143,-89.791338,"2760 N Germantown Pkwy Ste 262, Memphis, TN, 38133",2760 N Germantown Pkwy Ste 262,Memphis,TN,38133,Shelby,Chipotle,Food Chains,924454.0,0.0007680209074761967,34.9
2067,Chipotle - Murfreesboro,35.855643,-86.430928,"479 N Thompson Ln, Murfreesboro, TN, 37129",479 N Thompson Ln,Murfreesboro,TN,37129,Rutherford,Chipotle,Food Chains,352182.0,0.0008319562044624654,33.3
3794,Chipotle - Century Farms,36.03811,-86.64996,"4216 Century Farms Parkway, Antioch, TN, 37013",4216 Century Farms Parkway,Antioch,TN,37013,Davidson,Chipotle,Food Chains,703953.0,0.000869376222560313,29.2
4510,Chipotle - Mt. Juliet,36.174831,-86.514323,"30 Old Pleasant Grove Rd, Mount Juliet, TN, 37122",30 Old Pleasant Grove Rd,Mount Juliet,TN,37122,Wilson,Chipotle,Food Chains,151917.0,0.0008754780570969674,33.7
2586,Chipotle - Sevierville,35.830733,-83.572926,"1713 Parkway, Sevierville, TN, 37862",1713 Parkway,Sevierville,TN,37862,Sevier,Chipotle,Food Chains,99517.0,0.0014871830943456897,44.0
2165,Chipotle - West Town Mall Food Court,35.924314,-84.03697,"7600 Kingston Pike, Knoxville, TN, 37919",7600 Kingston Pike,Knoxville,TN,37919,Knox,Chipotle,Food Chains,486677.0,0.0008321741113716079,29.1
3832,Chipotle - Spring Hill 2,35.768814,-86.917722,"2098 Wall St, Spring Hill, TN, 37174",2098 Wall St,Spring Hill,TN,37174,Williamson,Chipotle,Food Chains,255735.0,0.0009345611668328544,22.5
2709,Chipotle - Nashville West,36.132694,-86.894666,"6838 Charlotte Pike, Nashville, TN, 37209",6838 Charlotte Pike,Nashville,TN,37209,Davidson,Chipotle,Food Chains,703953.0,0.000869376222560313,29.2
3031,Chipotle - Cordova,35.143587,-89.795749,"695 N Germantown Pkwy, Cordova, TN, 38018",695 N Germantown Pkwy,Cordova,TN,38018,Shelby,Chipotle,Food Chains,924454.0,0.0007680209074761967,34.9
3159,Chipotle - Cookeville Tn,36.138173,-85.508199,"1255 Interstate Dr Ste D109, Cookeville, TN, 38501",1255 Interstate Dr Ste D109,Cookeville,TN,38501,Putnam,Chipotle,Food Chains,81188.0,0.0011947578459870916,28.3
4287,Chipotle - Bristol Tn,36.59073,-82.2641,"413 Pinnacle Pkwy, Bristol, TN, 37620",413 Pinnacle Pkwy,Bristol,TN,37620,Sullivan,Chipotle,Food Chains,159265.0,0.0009606630458669514,33.3
3336,Chipotle - Metrocenter Nashville,36.189982,-86.798029,"2032 Rosa L Parks Blvd, Nashville, TN, 37228",2032 Rosa L Parks Blvd,Nashville,TN,37228,Davidson,Chipotle,Food Chains,703953.0,0.000869376222560313,29.2
1559,Chipotle - Knoxville Ut Campus,35.956585,-83.932754,"1701 Cumberland Ave, Knoxville, TN, 37916",1701 Cumberland Ave,Knoxville,TN,37916,Knox,Chipotle,Food Chains,486677.0,0.0008321741113716079,29.1
4146,Chipotle - Cleveland Tn,35.211303,-84.863588,"4482 Ellis Cir Nw, Cleveland, TN, 37312",4482 Ellis Cir Nw,Cleveland,TN,37312,Bradley,Chipotle,Food Chains,110162.0,0.0009168315753163523,37.2
3937,Chipotle - Jackson Tn,35.670273,-88.852476,"883 Vann Dr, Jackson, TN, 38305",883 Vann Dr,Jackson,TN,38305,Madison,Chipotle,Food Chains,98775.0,0.0012655024044545685,40.2
2063,Chipotle - Knoxville Cedar Bluff,35.915232,-84.089842,"204 Advantage Pl, Knoxville, TN, 37922",204 Advantage Pl,Knoxville,TN,37922,Knox,Chipotle,Food Chains,486677.0,0.0008321741113716079,29.1
1389,Chipotle - Green Hills,36.105401,-86.812737,"3900 Hillsboro Pike Ste 28, Nashville, TN, 37215",3900 Hillsboro Pike Ste 28,Nashville,TN,37215,Davidson,Chipotle,Food Chains,703953.0,0.000869376222560313,29.2
4264,Chipotle - Wolfchase - Germantown Pkwy,35.202155,-89.792946,"2825 N Germantown Pkwy Ste 105, Memphis, TN, 38133",2825 N Germantown Pkwy Ste 105,Memphis,TN,38133,Shelby,Chipotle,Food Chains,924454.0,0.0007680209074761967,34.9
2802,Chipotle - Fountain City,36.026345,-83.927835,"4829 N Broadway St, Knoxville, TN, 37918",4829 N Broadway St,Knoxville,TN,37918,Knox,Chipotle,Food Chains,486677.0,0.0008321741113716079,29.1
1687,Chipotle - Vanderbilt,36.147259,-86.798827,"400 21st Ave S, Nashville, TN, 37203",400 21st Ave S,Nashville,TN,37203,Davidson,Chipotle,Food Chains,703953.0,0.000869376222560313,29.2
3795,Chipotle - Cool Springs East,35.926957,-86.81619,"5041 Carothers Pkwy, Franklin, TN, 37067",5041 Carothers Pkwy,Franklin,TN,37067,Williamson,Chipotle,Food Chains,255735.0,0.0009345611668328544,22.5
3846,Chipotle - Hixson,35.125707,-85.240269,"5248 Highway 153, Hixson, TN, 37343",5248 Highway 153,Hixson,TN,37343,Hamilton,Chipotle,Food Chains,369135.0,0.00093732645238192,31.2
3728,Chipotle - Hermitage 1,36.194749,-86.618089,"5000b Old Hickory Blvd, Hermitage, TN, 37076",5000b Old Hickory Blvd,Hermitage,TN,37076,Davidson,Chipotle,Food Chains,703953.0,0.000869376222560313,29.2
2040,Chipotle - Belle Meade,36.129387,-86.853176,"96 White Bridge Rd Ste 103, Nashville, TN, 37205",96 White Bridge Rd Ste 103,Nashville,TN,37205,Davidson,Chipotle,Food Chains,703953.0,0.000869376222560313,29.2
1524,Chipotle - Cool Springs,35.945246,-86.825125,"430 Cool Springs Blvd Ste 100, Franklin, TN, 37067",430 Cool Springs Blvd Ste 100,Franklin,TN,37067,Williamson,Chipotle,Food Chains,255735.0,0.0009345611668328544,22.5
1370,Chipotle - Nashville West End,36.144099,-86.813277,"2825 W End Ave, Nashville, TN, 37203",2825 W End Ave,Nashville,TN,37203,Davidson,Chipotle,Food Chains,703953.0,0.000869376222560313,29.2
3456,Chipotle - Hendersonville,36.319596,-86.600238,"214 Indian Lake Blvd, Hendersonville, TN, 37075",214 Indian Lake Blvd,Hendersonville,TN,37075,Sumner,Chipotle,Food Chains,200557.0,0.0007080281416255728,27.2
3931,Chipotle - Clarksville Commons,36.508465,-87.275011,"2296 Madison St, Clarksville, TN, 37043",2296 Madison St,Clarksville,TN,37043,Montgomery,Chipotle,Food Chains,227900.0,0.0007591048705572619,36.2
1495,Chipotle - Brentwood Nashville,36.029744,-86.791491,"269 Franklin Rd, Brentwood, TN, 37027",269 Franklin Rd,Brentwood,TN,37027,Williamson,Chipotle,Food Chains,255735.0,0.0009345611668328544,22.5
1991,Chipotle - Clarksville Tn,36.598166,-87.286101,"625 Kennedy Ln, Clarksville, TN, 37040",625 Kennedy Ln,Clarksville,TN,37040,Montgomery,Chipotle,Food Chains,227900.0,0.0007591048705572619,36.2
3583,Chipotle - Rivergate,36.299662,-86.697691,"1806 Gallatin Pike N, Madison, TN, 37115",1806 Gallatin Pike N,Madison,TN,37115,Davidson,Chipotle,Food Chains,703953.0,0.000869376222560313,29.2
2107,Chipotle - Turkey Creek,35.899328,-84.160598,"11380 Parkside Dr, Farragut, TN, 37934",11380 Parkside Dr,Farragut,TN,37934,Knox,Chipotle,Food Chains,486677.0,0.0008321741113716079,29.1
3223,Chipotle - Smyrna Tn,35.978651,-86.564851,"715 Team Blvd, Smyrna, TN, 37167",715 Team Blvd,Smyrna,TN,37167,Rutherford,Chipotle,Food Chains,352182.0,0.0008319562044624654,33.3
4111,Chipotle - Summer Avenue,35.148979,-89.902893,"4726 Summer Ave, Memphis, TN, 38122",4726 Summer Ave,Memphis,TN,38122,Shelby,Chipotle,Food Chains,924454.0,0.0007680209074761967,34.9
4237,Chipotle - Columbia Tn,35.593541,-87.052038,"610 S James M Campbell Blvd, Columbia, TN, 38401",610 S James M Campbell Blvd,Columbia,TN,38401,Maury,Chipotle,Food Chains,104760.0,0.0005536464299350897,31.9
3726,Chipotle - Johnson City,36.340525,-82.375067,"2013 N Roan St Ste 10, Johnson City, TN, 37601",2013 N Roan St Ste 10,Johnson City,TN,37601,Washington,Chipotle,Food Chains,134236.0,0.0009386453708394171,33.9
3546,Chipotle - Hamilton Place,35.034436,-85.152608,"2122 Gunbarrel Rd, Chattanooga, TN, 37421",2122 Gunbarrel Rd,Chattanooga,TN,37421,Hamilton,Chipotle,Food Chains,369135.0,0.00093732645238192,31.2
2787,Chipotle - 100 Oaks,36.112197,-86.767035,"731 Thompson Ln, Nashville, TN, 37204",731 Thompson Ln,Nashville,TN,37204,Davidson,Chipotle,Food Chains,703953.0,0.000869376222560313,29.2
4421,Chipotle - Lebanon,36.19139,-86.2954,"620 S Cumberland St, Lebanon, TN, 37087",620 S Cumberland St,Lebanon,TN,37087,Wilson,Chipotle,Food Chains,151917.0,0.0008754780570969674,33.7
3442,Chipotle - North Murfreesboro,35.888128,-86.382163,"2113 Memorial Blvd Ste A, Murfreesboro, TN, 37129",2113 Memorial Blvd Ste A,Murfreesboro,TN,37129,Rutherford,Chipotle,Food Chains,352182.0,0.0008319562044624654,33.3
47712,Kroger Store,35.0718,-89.8426,"2835 Kirby Rd, Memphis, TN, 38119",2835 Kirby Rd,Memphis,TN,38119,Shelby,Mary's Gone Crackers,Food Chains,924454.0,0.0007680209074761967,34.9
79266,Walmart Supercenter,36.1839,-85.4582,"589 W Main St, Cookeville, TN, 38506",589 W Main St,Cookeville,TN,38506,Putnam,Mary's Gone Crackers,Food Chains,81188.0,0.0011947578459870916,28.3
46693,Kroger Store,35.1163,-89.8955,"540 S Mendenhall Rd, Memphis, TN, 38117",540 S Mendenhall Rd,Memphis,TN,38117,Shelby,Mary's Gone Crackers,Food Chains,924454.0,0.0007680209074761967,34.9
